Date,target_tb,proba_ebm,signal_ebm,proba_lgbm,signal_lgbm,proba_student,signal_student
2023-12-11,1,0.0,0,0.417014647520285,1,0.22081676617432636,0
2023-12-12,1,0.0,0,0.29145408672475515,0,0.0311802245482905,0
2023-12-13,1,0.0,0,0.21308382525655736,0,0.0311802245482905,0
2023-12-14,1,0.0,0,0.1570299865590773,0,0.0311802245482905,0
2023-12-15,1,0.0,0,0.1477063058263593,0,0.0311802245482905,0
2023-12-18,0,0.0,0,0.14262533342751926,0,0.0311802245482905,0
2023-12-19,0,0.0,0,0.14780985071344174,0,0.0311802245482905,0
2023-12-20,1,0.0,0,0.14295010226586535,0,0.0311802245482905,0
2023-12-21,0,0.0,0,0.2959332137511966,0,0.9954319761668323,1
2023-12-22,0,0.0,0,0.22258612976728437,0,0.22081676617432636,0
2023-12-26,0,0.0,0,0.28923044192173214,0,0.42018779342722773,1
2023-12-27,0,0.0,0,0.2508741256716148,0,0.22081676617432636,0
2023-12-28,0,0.0,0,0.2622430782830452,0,0.22081676617432636,0
2023-12-29,0,0.0,0,0.25639441138224345,0,0.22081676617432636,0
2024-01-02,0,0.0,0,0.2474471739927999,0,0.22081676617432636,0
2024-01-03,1,0.0,0,0.27921527324834644,0,0.8433451118963488,1
2024-01-04,1,0.0,0,0.4103918215131764,1,0.9954319761668323,1
2024-01-05,1,0.0,0,0.42981507803650376,1,0.9954319761668323,1
2024-01-08,0,0.0,0,0.45172013316076254,1,0.9954319761668323,1
2024-01-09,1,0.0,0,0.1956167047339142,0,0.8433451118963488,1
2024-01-10,1,0.0,0,0.25368422865397355,0,0.22081676617432636,0
2024-01-11,1,0.0,0,0.216877982138297,0,0.22081676617432636,0
2024-01-12,1,0.0,0,0.22288976874312946,0,0.22081676617432636,0
2024-01-16,1,0.0,0,0.23837514941238422,0,0.22081676617432636,0
2024-01-17,1,0.0,0,0.32278900943102573,1,0.8433451118963488,1
2024-01-18,1,0.0,0,0.3377763454449167,1,0.8433451118963488,1
2024-01-19,1,0.0,0,0.21324266375163062,0,0.8433451118963488,1
2024-01-22,1,0.0,0,0.1193250731505298,0,0.0311802245482905,0
2024-01-23,1,0.0,0,0.1517466449209483,0,0.0311802245482905,0
2024-01-24,1,0.0,0,0.15464330484440864,0,0.0311802245482905,0
2024-01-25,1,0.0,0,0.15156172178604602,0,0.0311802245482905,0
2024-01-26,1,0.0,0,0.15984466295845012,0,0.0311802245482905,0
2024-01-29,0,0.0,0,0.19065895323315532,0,0.0311802245482905,0
2024-01-30,0,0.0,0,0.1637837300250395,0,0.0311802245482905,0
2024-01-31,1,0.0,0,0.2234735303677951,0,0.0311802245482905,0
2024-02-01,1,0.0,0,0.3849988900103928,1,0.9954319761668323,1
