Date,target_tb,proba_ebm,signal_ebm,proba_lgbm,signal_lgbm,proba_student,signal_student,regime,gamma_bull,signal_ebm_iter2,signal_ebm_breakout,signal_lgbm_iter2,signal_lgbm_breakout,signal_student_iter2,signal_student_breakout
2021-04-28,0,0.2487046632124352,0,0.3386357366685497,1,0.2208167661743263,0,1,0.9999117242798827,0,0,1,1,0,0
2021-04-29,0,0.2307692307692307,0,0.2717372510852314,0,0.2208167661743263,0,1,0.9993531910368576,0,0,0,0,0,0
2021-04-30,0,0.0666666666666666,0,0.2469948531573881,0,0.2208167661743263,0,1,0.993684030305145,0,0,0,0,0,0
2021-05-03,0,0.2024539877300613,0,0.350993220700261,1,0.8433451118963488,1,1,0.9695664950593101,0,0,1,1,1,1
2021-05-04,1,0.0666666666666666,0,0.2218633473005554,0,0.8433451118963488,1,1,0.9066359544605708,0,0,0,0,1,1
2021-05-05,1,0.0,0,0.3144766982202676,1,0.8433451118963488,1,1,0.7960160253747115,0,0,1,1,1,1
2021-05-06,0,0.0375,0,0.2479973078136088,0,0.8433451118963488,1,1,0.7387364927433511,0,0,0,0,1,1
2021-05-07,0,0.0,0,0.2083244210111674,0,0.8433451118963488,1,1,0.6972539523074844,0,0,0,0,1,1
2021-05-10,0,0.0,0,0.1357514014729642,0,0.0311802245482905,0,1,0.6056738672441538,0,0,0,0,0,0
2021-05-11,0,0.0,0,0.2299781292794564,0,0.8433451118963488,1,0,0.14041674078238536,0,0,0,0,0,0
2021-05-12,1,0.0,0,0.2891229993676288,0,0.9954319761668324,1,0,2.8817242213980615e-05,0,0,0,0,0,0
2021-05-13,1,0.0375,0,0.4337122150664715,1,0.9954319761668324,1,0,1.7031073230261057e-10,0,0,0,0,0,0
2021-05-14,0,0.0643564356435643,0,0.4227651768523703,1,0.857298356373136,1,0,7.295520224972436e-05,0,0,0,0,0,0
2021-05-17,0,0.0,0,0.3868905647006688,1,0.8433451118963488,1,0,0.009422789306709966,0,0,0,0,0,0
2021-05-18,0,0.0375,0,0.390004394638084,1,0.9954319761668324,1,0,0.01173774832986479,0,0,0,0,0,0
2021-05-19,1,0.0643564356435643,0,0.4587815945001545,1,0.9954319761668324,1,0,0.016175591939236907,0,0,0,0,0,0
2021-05-20,0,0.1333333333333333,0,0.2953726933248936,0,0.2208167661743263,0,0,0.03354751352154301,0,0,0,0,0,0
2021-05-21,0,0.0643564356435643,0,0.2466025093309225,0,0.2208167661743263,0,0,0.29127305750092364,0,0,0,0,0,0
2021-05-24,0,0.1333333333333333,0,0.2971424327503475,0,0.9954319761668324,1,0,0.6107305230191654,0,0,0,0,1,1
2021-05-25,0,0.0,0,0.1675060081105146,0,0.2208167661743263,0,1,0.9464410187909995,0,0,0,0,0,0
2021-05-26,0,0.0375,0,0.2017939975461672,0,0.2208167661743263,0,1,0.9921246819049622,0,0,0,0,0,0
2021-05-27,0,0.0,0,0.2309189918975924,0,0.2208167661743263,0,1,0.9995947342017635,0,0,0,0,0,0
2021-05-28,0,0.0375,0,0.2427433369333964,0,0.2208167661743263,0,1,0.999977120828387,0,0,0,0,0,0
2021-06-01,0,0.0375,0,0.2313407106448372,0,0.2208167661743263,0,1,0.9999883585055667,0,0,0,0,0,0
2021-06-02,0,0.0666666666666666,0,0.3594290617353073,1,0.8433451118963488,1,1,0.9999640445146175,0,0,1,1,1,1
2021-06-03,1,0.0643564356435643,0,0.3017264536938349,1,0.4201877934272277,1,1,0.9999550647490536,0,0,1,1,1,1
2021-06-04,0,0.0643564356435643,0,0.3877215897809939,1,0.8433451118963488,1,1,0.9999298169650829,0,0,1,1,1,1
2021-06-07,0,0.0643564356435643,0,0.2299254180632809,0,0.4201877934272277,1,1,0.9999862633046525,0,0,0,0,1,1
2021-06-08,0,0.1576923076923077,0,0.3840772896887658,1,0.4201877934272277,1,1,0.999984820369879,0,0,1,1,1,1
2021-06-09,0,0.1333333333333333,0,0.3929910455031553,1,0.4201877934272277,1,1,0.9999492837310724,0,0,1,1,1,1
2021-06-10,0,0.1576923076923077,0,0.4328179161775241,1,0.4201877934272277,1,1,0.999870614638458,0,0,1,1,1,1
2021-06-11,0,0.0666666666666666,0,0.3243620184267647,1,0.4201877934272277,1,1,0.9999514354227822,0,0,1,1,1,1
2021-06-14,0,0.1333333333333333,0,0.2846734222584068,0,0.4201877934272277,1,1,0.999747024089678,0,0,0,0,1,1
2021-06-15,0,0.1333333333333333,0,0.3015164175708997,1,0.4201877934272277,1,1,0.9963307395295059,0,0,1,1,1,1
2021-06-16,0,0.2307692307692307,0,0.4345031102391753,1,0.4201877934272277,1,1,0.9788248515310866,0,0,1,1,1,1
2021-06-17,0,0.2307692307692307,0,0.6022979427704495,1,0.8433451118963488,1,1,0.9479269414864002,0,0,1,1,1,1
2021-06-18,1,0.4615384615384615,1,0.5978628663518423,1,0.8433451118963488,1,1,0.9372923156980364,1,0,1,0,1,0
2021-06-21,1,0.6395348837209304,1,0.7469031604554823,1,0.9954319761668324,1,1,0.9370286515555597,1,1,1,1,1,1
2021-06-22,1,0.4615384615384615,1,0.6050736535143864,1,0.8433451118963488,1,1,0.9932759529486961,1,1,1,1,1,1
2021-06-23,1,0.2857142857142857,0,0.54613091628359,1,0.8433451118963488,1,1,0.9996885768276167,0,0,1,1,1,1
2021-06-24,1,0.2857142857142857,0,0.4313961152735541,1,0.2208167661743263,0,1,0.9999773119679861,0,0,1,1,0,0
2021-06-25,1,0.2024539877300613,0,0.2275682149054226,0,0.0311802245482905,0,1,0.9999915617542183,0,0,0,0,0,0
2021-06-28,1,0.0666666666666666,0,0.1880400430373229,0,0.0311802245482905,0,1,0.9999925611800077,0,0,0,0,0,0
2021-06-29,1,0.0643564356435643,0,0.1867426724678795,0,0.0311802245482905,0,1,0.999989450310919,0,0,0,0,0,0
2021-06-30,1,0.0643564356435643,0,0.2062850002499271,0,0.0311802245482905,0,1,0.9999827480388611,0,0,0,0,0,0
2021-07-01,1,0.0666666666666666,0,0.2432870864468337,0,0.0311802245482905,0,1,0.9999802713555058,0,0,0,0,0,0
2021-07-02,0,0.0375,0,0.2171154733167932,0,0.0311802245482905,0,1,0.9999817544503603,0,0,0,0,0,0
2021-07-06,0,0.0643564356435643,0,0.3003033493589115,1,0.0311802245482905,0,1,0.9999856935528642,0,0,1,1,0,0
2021-07-07,0,0.0643564356435643,0,0.2462572639854327,0,0.0311802245482905,0,1,0.9999206241790773,0,0,0,0,0,0
2021-07-08,1,0.0666666666666666,0,0.2433681600374336,0,0.0311802245482905,0,1,0.999792293743475,0,0,0,0,0,0
2021-07-09,0,0.1333333333333333,0,0.4042248527362798,1,0.2208167661743263,0,1,0.999234853250586,0,0,1,1,0,0
2021-07-12,0,0.1576923076923077,0,0.2696149522923985,0,0.0311802245482905,0,1,0.9999243079822597,0,0,0,0,0,0
2021-07-13,0,0.2024539877300613,0,0.2859065066292802,0,0.0311802245482905,0,1,0.9998369882452214,0,0,0,0,0,0
2021-07-14,0,0.2024539877300613,0,0.3841627853974364,1,0.2208167661743263,0,1,0.9981413051729542,0,0,1,1,0,0
2021-07-15,0,0.1576923076923077,0,0.3535145742794885,1,0.2208167661743263,0,1,0.9892129074951013,0,0,1,1,0,0
2021-07-16,0,0.1576923076923077,0,0.3827370202638716,1,0.2208167661743263,0,1,0.9113654669749945,0,0,1,1,0,0
2021-07-19,1,0.2487046632124352,0,0.481146938067184,1,0.8433451118963488,1,1,0.6843450860702942,0,0,1,0,1,0
2021-07-20,1,0.2487046632124352,0,0.4810319822849925,1,0.9954319761668324,1,1,0.6527197142431158,0,0,1,1,1,1
2021-07-21,0,0.2024539877300613,0,0.4023478915767602,1,0.857298356373136,1,1,0.8637765233457576,0,0,1,1,1,1
2021-07-22,0,0.0643564356435643,0,0.2784484897657579,0,0.8433451118963488,1,1,0.9892581513392344,0,0,0,0,1,1
2021-07-23,0,0.0,0,0.1956779099172937,0,0.2208167661743263,0,1,0.9986479725701906,0,0,0,0,0,0
2021-07-26,0,0.0,0,0.1453468160463956,0,0.0311802245482905,0,1,0.9999172466655167,0,0,0,0,0,0
2021-07-27,0,0.0,0,0.1458624740812308,0,0.0311802245482905,0,1,0.9999447052804896,0,0,0,0,0,0
2021-07-28,0,0.0,0,0.228634831260832,0,0.2208167661743263,0,1,0.9997985379140311,0,0,0,0,0,0
2021-07-29,0,0.0,0,0.2168096321955138,0,0.2208167661743263,0,1,0.9998968377823507,0,0,0,0,0,0
2021-07-30,0,0.0,0,0.2300471191345105,0,0.4201877934272277,1,1,0.9998918010378148,0,0,0,0,1,1
2021-08-02,1,0.0,0,0.2718037287087296,0,0.8433451118963488,1,1,0.9997365928116759,0,0,0,0,1,1
2021-08-03,0,0.0375,0,0.4476864485474002,1,0.8433451118963488,1,1,0.9992855254988077,0,0,1,1,1,1
2021-08-04,1,0.0,0,0.209005381794597,0,0.2208167661743263,0,1,0.9997096548541364,0,0,0,0,0,0
2021-08-05,0,0.2024539877300613,0,0.3784989299942481,1,0.8433451118963488,1,1,0.999882833022814,0,0,1,1,1,1
2021-08-06,0,0.0643564356435643,0,0.2344411599555667,0,0.2208167661743263,0,1,0.9999576630656692,0,0,0,0,0,0
2021-08-09,0,0.2307692307692307,0,0.3571600394337823,1,0.2208167661743263,0,1,0.9999829887065902,0,0,1,1,0,0
2021-08-10,0,0.4615384615384615,1,0.4376037101573826,1,0.2208167661743263,0,1,0.9999616529129853,1,1,1,1,0,0
2021-08-11,0,0.3684210526315789,1,0.4028636071806106,1,0.2208167661743263,0,1,0.9999175410787354,1,1,1,1,0,0
2021-08-12,0,0.2307692307692307,0,0.3945479792107121,1,0.2208167661743263,0,1,0.9997886444090954,0,0,1,1,0,0
2021-08-13,0,0.2024539877300613,0,0.3192018835537841,1,0.2208167661743263,0,1,0.9984165766139202,0,0,1,1,0,0
2021-08-16,0,0.2024539877300613,0,0.3383694912463522,1,0.2208167661743263,0,1,0.9825934700251121,0,0,1,1,0,0
2021-08-17,0,0.1333333333333333,0,0.20935083431943,0,0.0311802245482905,0,1,0.8300685885505305,0,0,0,0,0,0
2021-08-18,1,0.3684210526315789,1,0.3602368368089023,1,0.2208167661743263,0,0,0.26353463479641354,0,0,0,0,0,0
2021-08-19,1,0.6923076923076923,1,0.6379033572373675,1,0.9954319761668324,1,0,0.0031933827617489302,0,0,0,0,0,0
2021-08-20,1,0.6923076923076923,1,0.5868131926840465,1,0.9954319761668324,1,0,0.003799868528779234,0,0,0,0,0,0
2021-08-23,0,0.5690140845070423,1,0.5290084665716782,1,0.8433451118963488,1,1,0.469652038111887,1,1,1,1,1,1
2021-08-24,1,0.1576923076923077,0,0.3291699797222545,1,0.8433451118963488,1,1,0.9107216910810657,0,0,1,1,1,1
2021-08-25,0,0.1576923076923077,0,0.2353678378238038,0,0.0311802245482905,0,1,0.975131072047107,0,0,0,0,0,0
2021-08-26,1,0.1333333333333333,0,0.1791956212450119,0,0.0311802245482905,0,1,0.9894556447518073,0,0,0,0,0,0
2021-08-27,0,0.2307692307692307,0,0.4269909302532872,1,0.2208167661743263,0,1,0.9922221252256708,0,0,1,1,0,0
2021-08-30,0,0.0666666666666666,0,0.2079528557839847,0,0.0311802245482905,0,1,0.9991424133321852,0,0,0,0,0,0
2021-08-31,0,0.0375,0,0.2061231047795603,0,0.0311802245482905,0,1,0.9996063156268843,0,0,0,0,0,0
2021-09-01,0,0.0666666666666666,0,0.2847598474475016,0,0.0311802245482905,0,1,0.9985846965493043,0,0,0,0,0,0
2021-09-02,0,0.0643564356435643,0,0.2872566930188563,0,0.2208167661743263,0,1,0.991353245399262,0,0,0,0,0,0
2021-09-03,0,0.0375,0,0.2346311993546962,0,0.0311802245482905,0,1,0.935932127582634,0,0,0,0,0,0
2021-09-07,0,0.0666666666666666,0,0.3296357310745929,1,0.2208167661743263,0,1,0.7251811163296864,0,0,1,1,0,0
2021-09-08,0,0.2487046632124352,0,0.5357460301319199,1,0.8433451118963488,1,0,0.1300126256778134,0,0,0,0,0,0
2021-09-09,0,0.2024539877300613,0,0.5525541858362947,1,0.8433451118963488,1,0,0.02118730551521968,0,0,0,0,0,0
2021-09-10,0,0.2307692307692307,0,0.5432316068032039,1,0.8433451118963488,1,0,0.0009552259341584086,0,0,0,0,0,0
2021-09-13,0,0.2487046632124352,0,0.6324148010474614,1,0.9954319761668324,1,0,1.318565311780052e-06,0,0,0,0,0,0
2021-09-14,0,0.2571428571428571,0,0.6175896126616337,1,0.9954319761668324,1,0,4.5627850251143215e-06,0,0,0,0,0,0
2021-09-15,0,0.2307692307692307,0,0.5983079402235204,1,0.9954319761668324,1,0,2.643385009463522e-05,0,0,0,0,0,0
2021-09-16,0,0.2024539877300613,0,0.5113588026838827,1,0.8433451118963488,1,0,0.00014096432145111794,0,0,0,0,0,0
2021-09-17,0,0.2307692307692307,0,0.5226699894092479,1,0.9954319761668324,1,0,4.382591745149657e-05,0,0,0,0,0,0
2021-09-20,1,0.2487046632124352,0,0.5583505175901909,1,0.9954319761668324,1,0,4.7064355182371614e-07,0,0,0,0,0,0
2021-09-21,1,0.0643564356435643,0,0.5522556388610704,1,0.9954319761668324,1,0,6.299104545089986e-11,0,0,0,0,0,0
2021-09-22,0,0.0643564356435643,0,0.5533772099668182,1,0.9954319761668324,1,0,1.4504043875228644e-07,0,0,0,0,0,0
2021-09-23,0,0.0666666666666666,0,0.5222382207894604,1,0.857298356373136,1,0,0.0023109045931360454,0,0,0,0,0,0
2021-09-24,0,0.0643564356435643,0,0.517559395157456,1,0.857298356373136,1,0,0.017088513439164447,0,0,0,0,0,0
2021-09-27,0,0.0375,0,0.3124582232618762,1,0.2208167661743263,0,0,0.017749955612381223,0,0,0,0,0,0
2021-09-28,0,0.0375,0,0.3508710413699473,1,0.2208167661743263,0,0,0.0003289374166321832,0,0,0,0,0,0
2021-09-29,0,0.2024539877300613,0,0.4678698053493108,1,0.9954319761668324,1,0,6.038271087261187e-06,0,0,0,0,0,0
2021-09-30,1,0.2307692307692307,0,0.6370518295346723,1,0.9954319761668324,1,0,8.043013012319679e-07,0,0,0,0,0,0
2021-10-01,0,0.2487046632124352,0,0.640157681519449,1,0.9954319761668324,1,0,3.4082244159728635e-06,0,0,0,0,0,0
2021-10-04,1,0.2487046632124352,0,0.6658379351589067,1,0.857298356373136,1,0,6.521908238072473e-05,0,0,0,0,0,0
2021-10-05,1,0.3684210526315789,1,0.7084047784305822,1,0.9954319761668324,1,0,0.0018857476151537798,0,0,0,0,0,0
2021-10-06,1,0.2487046632124352,0,0.564040995091384,1,0.857298356373136,1,0,0.08258320036577312,0,0,0,0,0,0
2021-10-07,1,0.0643564356435643,0,0.519373458342062,1,0.9954319761668324,1,0,0.2684354107124127,0,0,0,0,0,0
2021-10-08,1,0.0643564356435643,0,0.3848645531455818,1,0.2208167661743263,0,1,0.6721005139807152,0,0,1,0,0,0
2021-10-11,1,0.0375,0,0.4175637158077299,1,0.2208167661743263,0,1,0.8247981225530133,0,0,1,0,0,0
2021-10-12,1,0.0665704372514087,0,0.4162156470216688,1,0.2208167661743263,0,1,0.8828697204056368,0,0,1,0,0,0
2021-10-13,1,0.0666666666666666,0,0.5611383699325553,1,0.9954319761668324,1,1,0.9269239582455037,0,0,1,0,1,0
2021-10-14,1,0.0666666666666666,0,0.5642267058270247,1,0.9954319761668324,1,1,0.9511025590356371,0,0,1,1,1,1
2021-10-15,1,0.0,0,0.2089348934099333,0,0.2208167661743263,0,1,0.9959713382546102,0,0,0,0,0,0
2021-10-18,1,0.0,0,0.173206504443742,0,0.0311802245482905,0,1,0.9998272620089034,0,0,0,0,0,0
2021-10-19,1,0.0,0,0.1797845589360784,0,0.0311802245482905,0,1,0.9999799596710481,0,0,0,0,0,0
2021-10-20,1,0.0,0,0.1869397112731432,0,0.0311802245482905,0,1,0.9999934085780162,0,0,0,0,0,0
2021-10-21,0,0.0,0,0.2257957037754889,0,0.0311802245482905,0,1,0.99999490711958,0,0,0,0,0,0
2021-10-22,1,0.0375,0,0.2109998023100957,0,0.0311802245482905,0,1,0.9999956029724935,0,0,0,0,0,0
2021-10-25,1,0.0643564356435643,0,0.2186471663718517,0,0.0311802245482905,0,1,0.999994793379213,0,0,0,0,0,0
2021-10-26,1,0.0643564356435643,0,0.2234413175079191,0,0.0311802245482905,0,1,0.9999953694066681,0,0,0,0,0,0
2021-10-27,1,0.0666666666666666,0,0.2322769213601598,0,0.2208167661743263,0,1,0.9999883922969948,0,0,0,0,0,0
2021-10-28,1,0.2307692307692307,0,0.2567529583690337,0,0.2208167661743263,0,1,0.9999727869686726,0,0,0,0,0,0
2021-10-29,1,0.0666666666666666,0,0.2526492786135245,0,0.2208167661743263,0,1,0.9999879381971214,0,0,0,0,0,0
2021-11-01,1,0.0666666666666666,0,0.2522163111622889,0,0.2208167661743263,0,1,0.9999883964024062,0,0,0,0,0,0
2021-11-02,1,0.0666666666666666,0,0.2555123515180896,0,0.2208167661743263,0,1,0.9999824708046862,0,0,0,0,0,0
2021-11-03,0,0.1576923076923077,0,0.2761234493354957,0,0.2208167661743263,0,1,0.9999821675285809,0,0,0,0,0,0
2021-11-04,0,0.2024539877300613,0,0.2784972483378047,0,0.2208167661743263,0,1,0.9999894492418192,0,0,0,0,0,0
2021-11-05,0,0.1333333333333333,0,0.230982716716896,0,0.2208167661743263,0,1,0.9999542985213055,0,0,0,0,0,0
2021-11-08,0,0.1576923076923077,0,0.2681915925815728,0,0.2208167661743263,0,1,0.9994388930303658,0,0,0,0,0,0
2021-11-09,0,0.1576923076923077,0,0.2954283126931744,0,0.2208167661743263,0,1,0.9972020055370946,0,0,0,0,0,0
2021-11-10,1,0.2024539877300613,0,0.3245014911094437,1,0.2208167661743263,0,1,0.9939900833424796,0,0,1,1,0,0
2021-11-11,1,0.1333333333333333,0,0.3180450925797551,1,0.8433451118963488,1,1,0.991898972403992,0,0,1,1,1,1
2021-11-12,0,0.2024539877300613,0,0.4422708079648244,1,0.8433451118963488,1,1,0.9927175882623092,0,0,1,1,1,1
2021-11-15,0,0.0666666666666666,0,0.3448192745377039,1,0.8433451118963488,1,1,0.9924432453271175,0,0,1,1,1,1
2021-11-16,0,0.0666666666666666,0,0.3299256043115366,1,0.8433451118963488,1,1,0.9812184254563587,0,0,1,1,1,1
2021-11-17,0,0.0643564356435643,0,0.2914057627418432,0,0.2208167661743263,0,1,0.9224377739168348,0,0,0,0,0,0
2021-11-18,0,0.0643564356435643,0,0.2785234125398534,0,0.2208167661743263,0,1,0.6593122396016139,0,0,0,0,0,0
2021-11-19,0,0.0666666666666666,0,0.2807895613977722,0,0.2208167661743263,0,0,0.25260066725877356,0,0,0,0,0,0
2021-11-22,0,0.0643564356435643,0,0.2954132044182882,0,0.2208167661743263,0,0,0.048295222915839944,0,0,0,0,0,0
2021-11-23,0,0.1576923076923077,0,0.4299738143039601,1,0.8433451118963488,1,0,0.0009092296363462821,0,0,0,0,0,0
2021-11-24,0,0.1576923076923077,0,0.4548562087647471,1,0.8433451118963488,1,0,8.522295433126802e-06,0,0,0,0,0,0
2021-11-26,0,0.1576923076923077,0,0.3333011709683378,1,0.2208167661743263,0,0,1.469253898423438e-06,0,0,0,0,0,0
2021-11-29,0,0.8313253012048193,1,0.5872211006199429,1,0.9954319761668324,1,0,4.789278871599633e-13,0,0,0,0,0,0
2021-11-30,1,0.3684210526315789,1,0.5307150925703447,1,0.8433451118963488,1,0,3.349718239225167e-08,0,0,0,0,0,0
2021-12-01,1,0.75,1,0.5937325577691739,1,0.9954319761668324,1,0,4.1264138331446055e-11,0,0,0,0,0,0
2021-12-02,1,0.6923076923076923,1,0.4902311206796969,1,0.9954319761668324,1,0,4.068123297782279e-15,0,0,0,0,0,0
2021-12-03,1,0.5690140845070423,1,0.4568661608063417,1,0.9954319761668324,1,0,2.381145104242012e-11,0,0,0,0,0,0
2021-12-06,1,0.7433628318584071,1,0.4661902251336021,1,0.9954319761668324,1,0,2.710756961345774e-14,0,0,0,0,0,0
2021-12-07,0,0.2857142857142857,0,0.4452647196373827,1,0.9954319761668324,1,0,2.361001051466739e-10,0,0,0,0,0,0
2021-12-08,0,0.0,0,0.1540251806655229,0,0.2208167661743263,0,0,3.540896220067268e-05,0,0,0,0,0,0
2021-12-09,0,0.0,0,0.2085096143207818,0,0.2208167661743263,0,0,7.84214119292429e-05,0,0,0,0,0,0
2021-12-10,0,0.0375,0,0.2475718223376831,0,0.2208167661743263,0,0,6.160909669977004e-05,0,0,0,0,0,0
2021-12-13,0,0.0,0,0.1724584358357697,0,0.2208167661743263,0,0,0.0001414982503908206,0,0,0,0,0,0
2021-12-14,0,0.0375,0,0.2382964131548237,0,0.2208167661743263,0,0,0.00010125443446674794,0,0,0,0,0,0
2021-12-15,0,0.1576923076923077,0,0.3901380408350342,1,0.9954319761668324,1,0,7.953353952596919e-06,0,0,0,0,0,0
2021-12-16,0,0.0375,0,0.1738507236174378,0,0.2208167661743263,0,0,6.961202779843296e-05,0,0,0,0,0,0
2021-12-17,1,0.0643564356435643,0,0.3106659455335297,1,0.8433451118963488,1,0,2.5144197072520434e-05,0,0,0,0,0,0
2021-12-20,1,0.1576923076923077,0,0.4250652966866448,1,0.9954319761668324,1,0,6.457735077046814e-06,0,0,0,0,0,0
2021-12-21,1,0.5690140845070423,1,0.4589650101835287,1,0.9954319761668324,1,0,2.4479914286045958e-05,0,0,0,0,0,0
2021-12-22,0,0.0,0,0.1680540333255473,0,0.2208167661743263,0,0,0.008776002029858683,0,0,0,0,0,0
2021-12-23,0,0.0375,0,0.2736501079375677,0,0.8433451118963488,1,0,0.0940345133597957,0,0,0,0,0,0
2021-12-27,0,0.0,0,0.2340838284009214,0,0.2208167661743263,0,0,0.19482044256069284,0,0,0,0,0,0
2021-12-28,0,0.0,0,0.1620314386645149,0,0.0311802245482905,0,1,0.6959072625665541,0,0,0,0,0,0
2021-12-29,0,0.0,0,0.2276797565279908,0,0.0311802245482905,0,1,0.936996742828109,0,0,0,0,0,0
2021-12-30,0,0.0,0,0.2119073863975943,0,0.2208167661743263,0,1,0.9893044181882348,0,0,0,0,0,0
2021-12-31,0,0.0375,0,0.281328076619972,0,0.2208167661743263,0,1,0.9979033377733552,0,0,0,0,0,0
2022-01-03,0,0.0643564356435643,0,0.2699716636348552,0,0.2208167661743263,0,1,0.998694074947033,0,0,0,0,0,0
2022-01-04,0,0.2307692307692307,0,0.4325100565384804,1,0.8433451118963488,1,1,0.9963513234021808,0,0,1,1,1,1
2022-01-05,0,0.3684210526315789,1,0.4107248886974103,1,0.8433451118963488,1,1,0.9443237034027613,1,0,1,0,1,0
2022-01-06,0,0.75,1,0.5901464021112213,1,0.9954319761668324,1,1,0.9521526435294169,1,0,1,0,1,0
2022-01-07,0,0.6395348837209304,1,0.593184317000267,1,0.9954319761668324,1,1,0.9548649988770976,1,0,1,0,1,0
2022-01-10,0,0.6923076923076923,1,0.5935789270883064,1,0.9954319761668324,1,1,0.9542180422428077,1,0,1,0,1,0
2022-01-11,0,0.6923076923076923,1,0.613000813336625,1,0.9954319761668324,1,1,0.9358914082721377,1,1,1,1,1,1
2022-01-12,0,0.5690140845070423,1,0.6173204180666149,1,0.857298356373136,1,1,0.8943235869121224,1,1,1,1,1,1
2022-01-13,0,0.2487046632124352,0,0.322450582588589,1,0.2208167661743263,0,0,0.5186929607590117,0,0,1,0,0,0
2022-01-14,0,0.7433628318584071,1,0.5968067593749546,1,0.9954319761668324,1,0,0.29888327780340407,0,0,0,0,0,0
2022-01-18,0,0.75,1,0.5228931956380463,1,0.9954319761668324,1,0,0.007405273171828297,0,0,0,0,0,0
2022-01-19,0,0.8939393939393939,1,0.6901563057112375,1,0.9954319761668324,1,0,5.3659397451268975e-05,0,0,0,0,0,0
2022-01-20,0,0.9111111111111112,1,0.6816715087268089,1,0.9954319761668324,1,0,1.4799748623779853e-07,0,0,0,0,0,0
2022-01-21,1,0.7433628318584071,1,0.6517687590709448,1,0.9954319761668324,1,0,1.1805826068180257e-10,0,0,0,0,0,0
2022-01-24,0,0.9111111111111112,1,0.6917773512368895,1,0.9954319761668324,1,0,3.802408721141323e-12,0,0,0,0,0,0
2022-01-25,1,0.8939393939393939,1,0.6752712874305398,1,0.9954319761668324,1,0,2.024152357265067e-15,0,0,0,0,0,0
2022-01-26,1,0.9111111111111112,1,0.6970993675368772,1,0.9954319761668324,1,0,1.0880587882137236e-16,0,0,0,0,0,0
2022-01-27,1,0.9111111111111112,1,0.7096410382498418,1,0.9954319761668324,1,0,3.8812461545423955e-19,0,0,0,0,0,0
2022-01-28,1,0.9111111111111112,1,0.7233747375989087,1,0.9954319761668324,1,0,8.967069165557562e-15,0,0,0,0,0,0
2022-01-31,0,0.7433628318584071,1,0.4053706083159163,1,0.2208167661743263,0,0,1.3121875630360198e-10,0,0,0,0,0,0
2022-02-01,0,0.6395348837209304,1,0.4279546675356744,1,0.2208167661743263,0,0,2.640292574482623e-07,0,0,0,0,0,0
2022-02-02,0,0.2024539877300613,0,0.4049739798911292,1,0.2208167661743263,0,0,6.866394482689126e-06,0,0,0,0,0,0
2022-02-03,0,0.2024539877300613,0,0.3529486512451893,1,0.2208167661743263,0,0,1.3234659747510781e-10,0,0,0,0,0,0
2022-02-04,0,0.2487046632124352,0,0.4135781136272162,1,0.2208167661743263,0,0,2.333418905382322e-07,0,0,0,0,0,0
2022-02-07,0,0.2307692307692307,0,0.3785258280523573,1,0.2208167661743263,0,0,1.0802761101975116e-06,0,0,0,0,0,0
2022-02-08,0,0.3684210526315789,1,0.6824507539705551,1,0.9954319761668324,1,0,2.7805934954472015e-06,0,0,0,0,0,0
2022-02-09,0,0.2307692307692307,0,0.5790820287337799,1,0.857298356373136,1,0,2.0495968648452274e-06,0,0,0,0,0,0
2022-02-10,0,0.0643564356435643,0,0.3157906812527491,1,0.857298356373136,1,0,3.539532535463827e-08,0,0,0,0,0,0
2022-02-11,0,0.2307692307692307,0,0.3625123620784848,1,0.2208167661743263,0,0,7.572247315597886e-10,0,0,0,0,0,0
2022-02-14,0,0.3684210526315789,1,0.5265674126425095,1,0.9954319761668324,1,0,1.0887233713889846e-09,0,0,0,0,0,0
2022-02-15,0,0.2307692307692307,0,0.5062612912215776,1,0.9954319761668324,1,0,6.318628910660891e-11,0,0,0,0,0,0
2022-02-16,0,0.0666666666666666,0,0.4529951993587951,1,0.857298356373136,1,0,5.021428985212817e-08,0,0,0,0,0,0
2022-02-17,0,0.2024539877300613,0,0.490249063660123,1,0.9954319761668324,1,0,1.5761197854005834e-10,0,0,0,0,0,0
2022-02-18,0,0.2857142857142857,0,0.5420610990687632,1,0.9954319761668324,1,0,9.701658162292584e-11,0,0,0,0,0,0
2022-02-22,0,0.3461538461538461,1,0.595621107632489,1,0.9954319761668324,1,0,9.603773127041598e-11,0,0,0,0,0,0
2022-02-23,1,0.2487046632124352,0,0.6086134057256399,1,0.9954319761668324,1,0,1.8667205608562375e-13,0,0,0,0,0,0
2022-02-24,0,0.3571428571428571,1,0.6262085968417206,1,0.9954319761668324,1,0,9.321467989797364e-14,0,0,0,0,0,0
2022-02-25,0,0.1576923076923077,0,0.562548274851224,1,0.857298356373136,1,0,4.9641630797777325e-14,0,0,0,0,0,0
2022-02-28,0,0.2307692307692307,0,0.4987193776705353,1,0.857298356373136,1,0,4.4336290806668317e-10,0,0,0,0,0,0
2022-03-01,0,0.2487046632124352,0,0.3767774999500874,1,0.2208167661743263,0,0,2.2702681296828335e-14,0,0,0,0,0,0
2022-03-02,0,0.4615384615384615,1,0.5822763353750671,1,0.9954319761668324,1,0,5.0153767307102134e-17,0,0,0,0,0,0
2022-03-03,0,0.1576923076923077,0,0.4029533250520247,1,0.2208167661743263,0,0,1.6967893111439007e-13,0,0,0,0,0,0
